Year,Population,Subrigion,RiverBasin,logspawners,logrecruits,spawn.error,rec.error,SummerSST,WinterSST,MarineCompetitorsIndex,IceConcentrationIndex,BodySize,Uwind,RiverIceBreakup,max5dprcp_stand,maxq_spawn,mean_swe_icu,mean_swe_rear,medq_rear,mnprcp_rear_stand,maxDaily_spawn_stand,maxDaily_migrate,cdd_rear
1990,Kogrukluk,Kuskokwim,Kuskokwim,9.189953149,9.673797969,0.048118295,0.070021487,-0.652636801,-0.535051202,-0.409177252,0.755072677,0.002418195,1.412793001,1.560254619,-1.609923674,-0.007010418,3.097559125,0.747536232,0.627488014,-1.494899698,0.480933038,-0.031209268,-0.874726757
1991,Kogrukluk,Kuskokwim,Kuskokwim,8.900011822,10.14786494,0.045208501,0.053328573,0.561805814,0.268640913,0.239678913,-0.459848028,0.202147697,1.764180422,-0.9787657,-1.01972534,0.573995937,0.747536232,0.813033278,-0.640770811,-0.815974804,-0.874726757,0.059378015,-1.438370516
1992,Kogrukluk,Kuskokwim,Kuskokwim,8.868352732,9.340262297,0.042670795,0.103399128,1.313603624,-0.840046133,0.662912275,-0.44184922,0.338248855,1.299144904,-0.401715627,-0.454442263,-0.246364051,0.813033278,0.638619617,0.967688995,0.083582389,-1.438370516,0.366641141,-0.604464781
1993,Kogrukluk,Kuskokwim,Kuskokwim,9.339005288,9.937537362,0.04390699,0.081768576,-0.40817108,0.768520328,0.87285227,0.521087951,0.328891266,-1.330623288,-0.517125642,0.270477042,0.907779497,0.638619617,1.630375328,1.331352111,-0.258882398,-0.604464781,1.399374284,0.080549865
1994,Kogrukluk,Kuskokwim,Kuskokwim,9.422090822,8.793693654,0.084428322,0.099404629,0.088646354,-0.837131325,0.379401207,-0.92781748,0.36030738,-0.487292726,-0.170895598,-0.218167078,0.643506855,1.630375328,-0.924832563,1.109765266,1.493157741,0.080549865,-1.422896129,1.423171794
1995,Kogrukluk,Kuskokwim,Kuskokwim,9.906389814,9.148927214,0.048930149,0.078665079,0.055788058,-0.972404924,0.133278485,0.431093828,0.352492657,0.651356856,-0.9787657,-0.952710606,0.310706835,-0.924832563,-0.235790292,-0.743743522,-0.540844368,1.423171794,0.144143545,0.443681621
1996,Kogrukluk,Kuskokwim,Kuskokwim,9.458571513,9.321853832,0.046964168,0.064527639,-0.019128857,-0.690993441,-0.261924091,0.773071539,0.187642788,1.976581097,-0.517125642,-0.792242242,-1.03393587,-0.235790292,0.252690652,-1.656159943,-0.997431974,0.443681621,1.47503656,0.259704925
1997,Kogrukluk,Kuskokwim,Kuskokwim,9.557910732,9.717847161,0.045661348,0.051880164,-1.949882321,-1.612129615,-0.384439504,0.935060923,-0.67726679,-0.790827155,0.867794532,-0.758805194,1.989789073,0.252690652,-0.77915443,-0.064645014,1.091038642,0.259704925,0.640239043,0.581926854
1998,Kogrukluk,Kuskokwim,Kuskokwim,9.00510083,9.652461645,0.194246822,0.053858391,-0.505431635,1.750688392,-0.105968147,0.692076793,-1.058183776,-0.194070259,-0.055485584,-0.717161479,-0.949998158,-0.77915443,-0.26686402,0.081341614,0.294187799,0.581926854,-0.571431567,0.254768791
1999,Kogrukluk,Kuskokwim,Kuskokwim,8.632853231,10.02097847,0.04923149,0.047750953,-1.341346682,-0.934909891,-0.116923799,-1.125804589,-0.106185171,0.43946759,0.636974503,-0.69889537,-0.263413899,-0.26686402,-0.502139919,-0.621219031,-0.297818782,0.254768791,0.00507342,0.044943038
2000,Kogrukluk,Kuskokwim,Kuskokwim,8.120303079,10.45652097,0.041820635,0.040654435,-2.227206339,1.238742079,0.226912612,-0.369853905,-0.13581215,-0.705744345,0.406154474,1.689888225,-1.083773887,-0.502139919,0.455350223,-0.273197339,0.883634797,0.044943038,1.591343638,-1.170379802
2001,Kogrukluk,Kuskokwim,Kuskokwim,8.937510982,10.00824422,0.041431824,0.052714233,0.488203232,0.27622058,0.395191846,-1.089806972,-0.128795344,0.153704485,-0.9787657,0.607642318,-0.744088456,0.455350223,-0.645453886,-1.066999625,0.03123051,-1.170379802,-1.560734847,0.816174141
2002,Kogrukluk,Kuskokwim,Kuskokwim,9.182606945,9.936755638,0.036017153,0.063201477,0.24373751,1.040137648,0.358632698,-0.945816289,-0.315433857,0.742252827,-0.9787657,0.810007245,-0.181771337,-0.645453886,-0.589789737,-0.095927863,-0.243683487,0.816174141,1.889273776,0.552883702
2003,Kogrukluk,Kuskokwim,Kuskokwim,9.411282701,9.826149222,0.035900314,0.07838213,-0.019128857,-0.734980547,0.342849731,-1.125804589,0.251120119,0.914348523,-0.170895598,1.489467093,-0.076521336,-0.589789737,0.1600553,-1.713511833,-0.039379436,0.552883702,0.017020509,0.135744061
2004,Kogrukluk,Kuskokwim,Kuskokwim,9.847600953,9.857762709,0.033358791,0.069712611,0.622265079,-0.846140732,0.15124071,-0.270860377,-0.472618992,-0.311288039,1.444844604,-0.072454625,-1.39493359,0.1600553,-0.512708139,-1.579256273,0.770824158,0.135744061,0.31057108,1.346128335
2005,Kogrukluk,Kuskokwim,Kuskokwim,10.05800575,9.330627992,0.034154632,0.076243683,0.758955589,-1.121271254,-0.073680463,0.404095588,-0.448089009,-2.127747297,-0.863355685,0.553257666,-0.988688197,-0.512708139,-0.301881437,-0.17804534,-0.034791595,1.346128335,1.628379429,0.348395211
2006,Kogrukluk,Kuskokwim,Kuskokwim,9.80414038,9.611707481,0.034518011,0.069576339,1.593556304,-1.085155005,0.394201158,1.844001615,-0.773056323,1.042119424,0.29074446,-0.057769887,2.541613852,-0.301881437,-0.980316588,-0.090714054,-0.017430682,0.348395211,0.983961078,1.805387499
2007,Kogrukluk,Kuskokwim,Kuskokwim,9.340395941,9.55550774,0.045210172,0.071266952,-0.003356875,-0.754324274,0.221592639,2.086985746,-1.723885667,-1.128539204,-0.170895598,-0.461170118,-0.533916314,-0.980316588,1.2400171,0.323783691,-1.030286002,1.805387499,0.989413515,-0.302203669
2008,Kogrukluk,Kuskokwim,Kuskokwim,9.175451669,8.047436,0.035730251,0.109379601,2.224435585,-0.842695959,0.244546513,1.924996468,-0.940204655,0.910072248,0.752384517,-0.591983298,-0.799828344,1.2400171,1.855462211,-0.133727971,-0.900605678,-0.302203669,-1.620251796,0.437147802
2009,Kogrukluk,Kuskokwim,Kuskokwim,9.138690237,8.172265134,0.036029783,0.091446288,0.702439321,-1.793482516,0.450328684,0.440093232,-0.397059713,-0.441855231,0.059924431,-0.904360594,-0.406698219,1.855462211,-0.418624245,0.726550369,-0.601307043,0.437147802,0.312938773,0.257354378
2010,Kogrukluk,Kuskokwim,Kuskokwim,8.642763055,8.631097522,0.036581502,0.077864828,-0.674980442,-1.389752462,0.776374563,2.806938732,-1.486390459,0.035055439,0.521564488,-0.768288443,0.43300681,-0.418624245,0.792377828,-0.619915579,-0.563566459,0.257354378,-0.120409415,-1.279001598
2011,Kogrukluk,Kuskokwim,Kuskokwim,8.80671705,9.512723382,0.038625304,0.068221825,1.229486386,0.400999704,0.869724829,1.394030972,-1.519215157,-0.677629351,2.137304691,0.513276841,-0.90376686,0.792377828,0.748454366,1.927029689,1.043259613,-1.279001598,-0.753838683,-1.564897451
2012,Kogrukluk,Kuskokwim,Kuskokwim,8.913568827,9.441347201,0.060619459,0.18444012,1.901109954,1.026358554,1.287236284,-1.107805781,-0.855110859,0.789675236,-0.9787657,-0.181401168,0.905812207,0.748454366,0.27343567,-0.917102642,-0.915750491,-1.564897451,-1.328749396,-0.670011593
2013,Kogrukluk,Kuskokwim,Kuskokwim,7.602621565,9.412457443,0.041105712,0.266375228,0.666952361,1.57609109,1.459631122,-1.116805185,-0.372254211,1.930878401,-0.747945671,-1.480557482,1.222873906,0.27343567,-1.30794602,-0.391811474,-0.194367354,-0.670011593,1.228127351,0.772492315
1992,Kwethluk,Kuskokwim,Kuskokwim,9.179041641,9.043026729,0.049606952,0.64335261,1.313603624,-0.840046133,0.662912275,-0.44184922,0.338248855,1.299144904,-0.401715627,0.026306614,-0.920921219,0.663332239,-0.148750304,1.756361324,-0.170303107,-1.433991532,0.341007334,0.552648394
1993,Kwethluk,Kuskokwim,Kuskokwim,9.886091483,10.93971766,0.272541106,0.284325157,-0.40817108,0.768520328,0.87285227,0.521087951,0.328891266,-1.330623288,-0.517125642,1.58868057,0.655134018,-0.148750304,0.549849732,1.677791107,-0.001051074,0.552648394,1.410116371,-0.964005339
1994,Kwethluk,Kuskokwim,Kuskokwim,10.154246,8.576574775,0.297346892,0.13704734,0.088646354,-0.837131325,0.379401207,-0.92781748,0.36030738,-0.487292726,-0.170895598,0.124979083,0.363971228,0.549849732,-0.910764184,0.99815887,1.047009783,-0.964005339,-1.511562694,1.394398617
1995,Kwethluk,Kuskokwim,Kuskokwim,10.48309948,9.30690777,0.369548521,0.114222906,0.055788058,-0.972404924,0.133278485,0.431093828,0.352492657,0.651356856,-0.9787657,-1.093930674,-0.081343835,-0.910764184,-0.527748669,-0.31265439,-0.946346783,1.394398617,0.110672719,-0.928880067
1996,Kwethluk,Kuskokwim,Kuskokwim,9.76005591,9.060652397,0.377967754,0.073677414,-0.019128857,-0.690993441,-0.261924091,0.773071539,0.187642788,1.976581097,-0.517125642,-0.576028635,-0.948248784,-0.527748669,0.169940375,-1.171252261,-1.120003331,-0.928880067,1.488443695,0.2232609
1997,Kwethluk,Kuskokwim,Kuskokwim,10.01594532,9.317983226,0.301880139,0.056949463,-1.949882321,-1.612129615,-0.384439504,0.935060923,-0.67726679,-0.790827155,0.867794532,-1.033565164,-0.728386177,0.169940375,-0.837328499,-0.064721705,-0.128305572,0.2232609,0.624242158,0.285257557
1998,Kwethluk,Kuskokwim,Kuskokwim,9.652476021,10.12350526,0.33099405,0.041736082,-0.505431635,1.750688392,-0.105968147,0.692076793,-1.058183776,-0.194070259,-0.055485584,-0.834889806,-0.587773271,-0.837328499,-0.516000856,-0.547928539,-0.006558409,0.285257557,-0.437884856,0.365974732
1999,Kwethluk,Kuskokwim,Kuskokwim,9.444707432,10.32372933,0.275145994,0.052509672,-1.341346682,-0.934909891,-0.116923799,-1.125804589,-0.106185171,0.43946759,0.636974503,-0.057663798,-0.985762158,-0.516000856,-0.702760213,-0.441858746,-0.041470977,0.365974732,-0.033295864,0.206266429
2000,Kwethluk,Kuskokwim,Kuskokwim,8.072455971,11.00203571,0.046698522,0.045166967,-2.227206339,1.238742079,0.226912612,-0.369853905,-0.13581215,-0.705744345,0.406154474,2.442075493,-0.706275613,-0.702760213,-0.129174757,0.152219255,1.613734267,0.206266429,1.60884745,-1.29895527
2001,Kwethluk,Kuskokwim,Kuskokwim,8.890102113,9.80939448,0.073318637,0.059778576,0.488203232,0.27622058,0.395191846,-1.089806972,-0.128795344,0.153704485,-0.9787657,-0.330987859,0.130072071,-0.129174757,-0.798994965,-0.843876357,-0.139520798,-1.29895527,-1.654256497,1.346232786
2002,Kwethluk,Kuskokwim,Kuskokwim,9.090303984,9.922442609,0.037488575,0.051839716,0.24373751,1.040137648,0.358632698,-0.945816289,-0.315433857,0.742252827,-0.9787657,-0.08540505,-0.149787004,-0.798994965,-0.750597057,-0.342336472,-0.14808889,1.346232786,1.917271563,0.86432958
2003,Kwethluk,Kuskokwim,Kuskokwim,9.552574049,10.00107142,0.03639188,0.061324533,-0.019128857,-0.734980547,0.342849731,-1.125804589,0.251120119,0.914348523,-0.170895598,0.474072205,-0.193759621,-0.750597057,-0.261148061,-2.002350556,0.240779937,0.86432958,-0.020927963,1.322518296
2004,Kwethluk,Kuskokwim,Kuskokwim,10.29822913,8.853817543,0.035350291,0.07146494,0.622265079,-0.846140732,0.15124071,-0.270860377,-0.472618992,-0.311288039,1.444844604,0.551998784,-0.826020036,-0.261148061,-0.211885794,0.417175626,0.563560867,1.322518296,0.282962321,0.3098478
2005,Kwethluk,Kuskokwim,Kuskokwim,10.39386273,8.90891522,0.043178757,0.059824511,0.758955589,-1.121271254,-0.073680463,0.404095588,-0.448089009,-2.127747297,-0.863355685,-0.066930962,0.144356974,-0.211885794,-0.114638965,-0.616022727,-0.102264945,0.3098478,1.64718775,-0.068446135
2006,Kwethluk,Kuskokwim,Kuskokwim,9.960096117,8.27216109,0.034018957,0.077698985,1.593556304,-1.085155005,0.394201158,1.844001615,-0.773056323,1.042119424,0.29074446,0.083786449,2.703583689,-0.114638965,-0.687540923,-0.477651845,0.805185787,-0.068446135,0.980071092,1.140801562
2007,Kwethluk,Kuskokwim,Kuskokwim,9.362206312,8.874843145,0.033540392,0.081659333,-0.003356875,-0.754324274,0.221592639,2.086985746,-1.723885667,-1.128539204,-0.170895598,-0.198483649,0.186838837,-0.687540923,1.151961988,0.07081185,-0.358681521,1.140801562,0.98571558,-0.457205955
2008,Kwethluk,Kuskokwim,Kuskokwim,9.004047,7.938820129,0.032432973,0.086798374,2.224435585,-0.842695959,0.244546513,1.924996468,-0.940204655,0.910072248,0.752384517,-0.713091267,-1.283881055,1.151961988,0.853526377,-1.02633386,-1.0157099,-0.457205955,-1.715869808,-0.071411007
2009,Kwethluk,Kuskokwim,Kuskokwim,8.764755123,8.044428094,0.033067097,0.06927537,0.702439321,-1.793482516,0.450328684,0.440093232,-0.397059713,-0.441855231,0.059924431,-0.815145289,0.156405906,0.853526377,-0.243751699,0.517570903,-0.631697552,-0.071411007,0.285413412,-0.977333286
2010,Kwethluk,Kuskokwim,Kuskokwim,7.742962691,8.585504208,0.036216071,0.061082932,-0.674980442,-1.389752462,0.776374563,2.806938732,-1.486390459,0.035055439,0.521564488,-0.725400582,0.802206007,-0.243751699,0.081963529,0.327693018,-0.913082292,-0.977333286,-0.163198573,-1.574585311
2011,Kwethluk,Kuskokwim,Kuskokwim,8.020586322,9.344296663,0.040204099,0.074036526,1.229486386,0.400999704,0.869724829,1.394030972,-1.519215157,-0.677629351,2.137304691,-0.169196509,-1.263012733,0.081963529,0.740570647,1.78386104,0.687752637,-1.574585311,-0.81893908,-1.638057197
2012,Kwethluk,Kuskokwim,Kuskokwim,8.118529673,9.40968345,0.067210294,0.192636568,1.901109954,1.026358554,1.287236284,-1.107805781,-0.855110859,0.789675236,-0.9787657,-0.399023052,0.791274981,0.740570647,0.330117859,-0.921573571,-0.962526237,-1.638057197,-1.414099836,-0.932985521
2013,Kwethluk,Kuskokwim,Kuskokwim,7.169041547,9.216031769,0.056831109,0.271067082,0.666952361,1.57609109,1.459631122,-1.116805185,-0.372254211,1.930878401,-0.747945671,-1.487430125,1.526138063,0.330117859,-0.955467983,-1.345416242,-0.761637332,-0.932985521,1.232837618,1.117446148
1985,LwrMain,Yukon (CA),Yukon,8.337748844,10.44560806,0.176205221,0.145559604,0.048822006,0.258006668,-1.27917655,-1.125804589,0.503640325,-0.335565368,0.736646271,-0.102988989,0.15051159,0.073875907,-0.171774363,0.14667394,-1.275088781,-0.83301281,-0.499630221,-0.554607685
1986,LwrMain,Yukon (CA),Yukon,8.922343471,9.362328883,0.135405305,0.445820153,-0.291208909,-0.346118634,-1.295741835,0.044119074,0.223767349,0.533319712,-0.851150873,-1.144750043,1.934948536,-0.171774363,0.360470766,-0.303169796,-0.502320925,-0.554607685,-0.721003148,-1.839511746
1987,LwrMain,Yukon (CA),Yukon,8.361364477,9.826736042,0.144560888,0.579774944,1.274494666,-0.168182843,-1.11856755,-0.333856261,2.133267458,2.009610415,-1.248100159,-0.600504897,-0.032871893,0.360470766,0.769647006,1.23297781,-0.371292838,-1.839511746,-0.4311589,-0.332362658
1988,LwrMain,Yukon (CA),Yukon,7.923372381,11.06615021,0.178848656,0.179338839,0.683777694,-0.450256782,-1.123159668,-0.315857452,1.229346002,0.183154663,-1.049625516,-1.100924181,0.609215568,0.769647006,0.257610607,-1.077136748,-1.335763571,-0.332362658,-0.266156538,2.628292162
1989,LwrMain,Yukon (CA),Yukon,7.405795886,9.438359426,0.283430544,0.575117254,2.252950972,-0.319203977,-1.163538411,0.035119662,2.077117343,1.905602694,-0.851150873,-0.488784511,-1.077599637,0.257610607,0.762048216,0.376506766,-0.307323568,2.628292162,0.56664781,0.445121893
1990,LwrMain,Yukon (CA),Yukon,7.810462839,9.770907671,0.220596967,0.415421933,-0.481175159,-0.535051202,-0.409177252,0.755072677,0.605303195,1.412793001,0.538171628,0.231476805,-0.471091044,0.762048216,2.030655057,-0.191199958,-0.492692471,0.445121893,1.594796098,-0.90782439
1991,LwrMain,Yukon (CA),Yukon,9.370217749,10.56270331,0.108802443,0.133884383,0.10173498,0.268640913,0.239678913,-0.459848028,0.519564766,1.764180422,-1.248100159,-0.715599175,0.709777656,2.030655057,1.056846436,-0.32477801,-0.460229346,-0.90782439,2.144658043,-1.173026553
1992,LwrMain,Yukon (CA),Yukon,8.800613871,7.157247116,0.161625204,0.654166248,0.042750026,-0.840046133,0.662912275,-0.44184922,-1.061892755,1.299144904,-0.851150873,-0.48570211,-0.20586599,1.056846436,0.828275705,0.106404086,-0.820656734,-1.173026553,-0.751166717,-0.058978287
1993,LwrMain,Yukon (CA),Yukon,9.250821925,9.779570688,0.110162722,0.227516103,0.348951334,0.768520328,0.87285227,0.521087951,-0.821515928,-1.330623288,-0.65267623,-1.067761587,-0.147841897,0.828275705,-0.129112387,-0.687206698,-0.707934966,-0.058978287,-0.314242202,0.742756318
1994,LwrMain,Yukon (CA),Yukon,9.508672144,9.67548845,0.105510579,0.192799932,-1.117865699,-0.837131325,0.379401207,-0.92781748,0.891616251,-0.487292726,0.339696985,-0.771215761,-1.207761791,-0.129112387,-1.460109492,0.182032837,-0.599685385,0.742756318,-0.78533462,0.338410109
1995,LwrMain,Yukon (CA),Yukon,9.163458329,8.59457921,0.141125586,0.53835563,-0.053534238,-0.972404924,0.133278485,0.431093828,1.664572407,0.651356856,-0.255726944,-0.73568119,-0.295254457,-1.460109492,0.822883525,-0.063515054,-0.558931503,0.338410109,0.565697306,-0.924884532
1996,LwrMain,Yukon (CA),Yukon,9.240993753,9.205642972,0.108509664,0.378024637,-1.531627807,-0.690993441,-0.261924091,0.773071539,0.837133129,1.976581097,-0.255726944,-0.67323183,-0.759055208,0.822883525,-0.157068184,1.018860049,0.157482381,-0.924884532,-0.080878217,0.511984988
1997,LwrMain,Yukon (CA),Yukon,9.328526335,10.2901042,0.094748457,0.172629356,-1.987026354,-1.612129615,-0.384439504,0.935060923,0.225062571,-0.790827155,0.538171628,-0.725813486,0.313410373,-0.157068184,-1.695696351,-1.352150386,-0.680515067,0.511984988,-0.223147353,-0.268471266
1998,LwrMain,Yukon (CA),Yukon,7.93796114,10.27550998,0.160685362,0.170528584,-0.154155632,1.750688392,-0.105968147,0.692076793,-0.535231891,-0.194070259,-0.057252301,0.766698114,-1.348313394,-1.695696351,1.447045018,-1.240180548,-0.71126194,-0.268471266,0.173458176,0.073630383
1999,LwrMain,Yukon (CA),Yukon,8.585277645,9.242024166,0.122014922,0.37256266,-0.091700974,-0.934909891,-0.116923799,-1.125804589,0.356816741,0.43946759,0.538171628,-0.611492565,-0.689073447,1.447045018,-0.413527601,1.7230914,0.012068237,0.073630383,1.108845598,-0.979099556
2000,LwrMain,Yukon (CA),Yukon,8.794387638,10.38485249,0.107575105,0.108154879,-0.227019399,1.238742079,0.226912612,-0.369853905,-0.850920667,-0.705744345,1.332070201,-1.360728338,-0.26702652,-0.413527601,-0.098171463,0.786080648,-0.585942692,-0.979099556,-1.322570002,0.052257329
2001,LwrMain,Yukon (CA),Yukon,9.003214259,9.595546751,0.174325543,0.257082977,0.063568245,0.27622058,0.395191846,-1.089806972,0.194985907,0.153704485,-0.851150873,-0.273835685,0.260090937,-0.098171463,-0.212398346,0.304806782,-0.19630075,0.052257329,-1.333107353,0.059600255
2002,LwrMain,Yukon (CA),Yukon,8.973978064,8.417306287,0.11397031,0.248063662,-0.07175018,1.040137648,0.358632698,-0.945816289,-0.660071922,0.742252827,-0.255726944,2.553521612,0.45905875,-0.212398346,2.277744477,-0.291383497,-0.03469918,0.059600255,-1.701709255,-1.415671142
2003,LwrMain,Yukon (CA),Yukon,9.640897083,9.446280136,0.096005538,0.119137869,-0.678948243,-0.734980547,0.342849731,-1.125804589,0.890226185,0.914348523,-1.248100159,-0.143845577,0.481013812,2.277744477,2.261729505,-2.073078994,-1.06821823,-1.415671142,-0.051346213,-0.189540727
2004,LwrMain,Yukon (CA),Yukon,9.327124315,8.594279077,0.102385308,0.203670091,0.580554024,-0.846140732,0.15124071,-0.270860377,1.170287885,-0.311288039,1.133595558,-0.006323469,1.346670549,2.261729505,0.97867227,-0.720601211,0.112850149,-0.189540727,1.821701485,0.456917829
2005,LwrMain,Yukon (CA),Yukon,9.357634401,8.982878423,0.108949473,0.177166934,0.957016822,-1.121271254,-0.073680463,0.404095588,0.356061511,-2.127747297,-0.255726944,-0.728053175,-1.012126505,0.97867227,-0.764198347,-1.049635385,-0.82153407,0.456917829,-0.028392636,0.827839122
2006,LwrMain,Yukon (CA),Yukon,9.564377997,9.056557015,0.029830248,0.347866384,0.94920999,-1.085155005,0.394201158,1.844001615,0.025928011,1.042119424,-0.255726944,0.508730274,-0.995464181,-0.764198347,-0.33336725,0.160424622,0.745507113,0.827839122,-1.015617786,0.42093715
2007,LwrMain,Yukon (CA),Yukon,8.388245572,9.541742526,0.196184933,0.396988312,-0.19579207,-0.754324274,0.221592639,2.086985746,-1.462195681,-1.128539204,-0.255726944,1.033421573,-0.282120688,-0.33336725,-0.152187438,1.411736674,0.834452848,0.42093715,1.463179961,0.041271451
2008,LwrMain,Yukon (CA),Yukon,8.455421094,7.513705687,0.077934645,0.396723666,2.095079476,-0.842695959,0.244546513,1.924996468,-0.120712933,0.910072248,-1.248100159,1.697610149,-0.077762216,-0.152187438,-0.725109601,-0.974988826,-0.009774748,0.041271451,0.106371583,0.577806028
2009,LwrMain,Yukon (CA),Yukon,8.884590211,9.462384257,0.099117096,0.1170585,-0.169769296,-1.793482516,0.450328684,0.440093232,0.070055154,-0.441855231,0.339696985,1.658061421,-0.395228526,-0.725109601,-1.536471802,0.207569817,2.049748972,0.577806028,0.482663549,-0.033575505
